Date,Close
24.03.2022 16:00:00,"141,57",
25.03.2022 16:00:00,"141,67",
28.03.2022 16:00:00,"141,46",
29.03.2022 16:00:00,"142,51",
30.03.2022 16:00:00,"141,94",
31.03.2022 16:00:00,"139,07",
01.04.2022 16:00:00,"140,15",
04.04.2022 16:00:00,"142,97",
05.04.2022 16:00:00,"140,59",
06.04.2022 16:00:00,"136,55",
07.04.2022 16:00:00,"135,89",
08.04.2022 16:00:00,"133,29",
11.04.2022 16:00:00,"128,82",
12.04.2022 16:00:00,"127,71",
13.04.2022 16:00:00,"129,89",
14.04.2022 16:00:00,"126,73",
18.04.2022 16:00:00,"127,68",
19.04.2022 16:00:00,"130,01",
20.04.2022 16:00:00,"128,04",
21.04.2022 16:00:00,"124,81",
22.04.2022 16:00:00,"119,64",
25.04.2022 16:00:00,"123,07",
26.04.2022 16:00:00,"118,65",
27.04.2022 16:00:00,"114,29",
28.04.2022 16:00:00,"118,52",
29.04.2022 16:00:00,"114,11",
02.05.2022 16:00:00,"116,58",
03.05.2022 16:00:00,"117,33",
04.05.2022 16:00:00,"122,26",
05.05.2022 16:00:00,"116,51",
06.05.2022 16:00:00,"115,75",
09.05.2022 16:00:00,"112,51",
10.05.2022 16:00:00,"114,4",
11.05.2022 16:00:00,"113,6",
12.05.2022 16:00:00,"112,84",
13.05.2022 16:00:00,"116,05",
16.05.2022 16:00:00,"114,45",
17.05.2022 16:00:00,"116,47",
18.05.2022 16:00:00,"111,9",
19.05.2022 16:00:00,"110,38",
20.05.2022 16:00:00,"108,91",
23.05.2022 16:00:00,"111,49",
24.05.2022 16:00:00,"105,97",
25.05.2022 16:00:00,"105,81",
26.05.2022 16:00:00,"107,79",
27.05.2022 16:00:00,"112,32",
31.05.2022 16:00:00,"113,76",
01.06.2022 16:00:00,"113,89",
02.06.2022 16:00:00,"117,62",
03.06.2022 16:00:00,"114,54",
06.06.2022 16:00:00,"116,82",
07.06.2022 16:00:00,"117,15",
08.06.2022 16:00:00,"117,19",
09.06.2022 16:00:00,"114,84",
10.06.2022 16:00:00,"111,16",
13.06.2022 16:00:00,"106,39",
14.06.2022 16:00:00,"106,72",
15.06.2022 16:00:00,"109,76",
16.06.2022 16:00:00,"106,03",
17.06.2022 16:00:00,"107,14",
21.06.2022 16:00:00,"111,54",
22.06.2022 16:00:00,"111,49",
23.06.2022 16:00:00,"112,24",
24.06.2022 16:00:00,"117,98",
27.06.2022 16:00:00,"115,83",
28.06.2022 16:00:00,"112,01",
29.06.2022 16:00:00,"111,7",
30.06.2022 16:00:00,"108,96",
01.07.2022 16:00:00,"108,74",
05.07.2022 16:00:00,"113,26",
06.07.2022 16:00:00,"114,57",
07.07.2022 16:00:00,"118,78",
08.07.2022 16:00:00,"119,35",
11.07.2022 16:00:00,"115,68",
12.07.2022 16:00:00,"114,02",
13.07.2022 16:00:00,"111,35",
14.07.2022 16:00:00,"110,37",
15.07.2022 16:00:00,"111,78",
18.07.2022 16:00:00,"109,03",
19.07.2022 16:00:00,"113,81",
20.07.2022 16:00:00,"113,9",
21.07.2022 16:00:00,"114,34",
22.07.2022 16:00:00,"107,9",
25.07.2022 16:00:00,"107,51",
26.07.2022 16:00:00,"105,02",
27.07.2022 16:00:00,"113,06",
28.07.2022 16:00:00,"114,22",
29.07.2022 16:00:00,"116,32",
01.08.2022 16:00:00,"114,86",
02.08.2022 16:00:00,"115,13",
03.08.2022 16:00:00,"118,08",
04.08.2022 16:00:00,"118,19",
05.08.2022 16:00:00,"117,47",
08.08.2022 16:00:00,"117,3",
09.08.2022 16:00:00,"116,63",
10.08.2022 16:00:00,"119,7",
11.08.2022 16:00:00,"118,84",
12.08.2022 16:00:00,"121,68",
15.08.2022 16:00:00,"122,08",
16.08.2022 16:00:00,"121,7",
17.08.2022 16:00:00,"119,55",
18.08.2022 16:00:00,"120,17",
19.08.2022 16:00:00,"117,21",
22.08.2022 16:00:00,"114,24",
23.08.2022 16:00:00,"113,86",
24.08.2022 16:00:00,"113,69",
25.08.2022 16:00:00,"116,65",
26.08.2022 16:00:00,"110,34",
29.08.2022 16:00:00,"109,42",
30.08.2022 16:00:00,"108,94",
31.08.2022 16:00:00,"108,22",
01.09.2022 16:00:00,"109,74",
02.09.2022 16:00:00,"107,85",
06.09.2022 16:00:00,"106,81",
07.09.2022 16:00:00,"109,45",
08.09.2022 16:00:00,"108,38",
09.09.2022 16:00:00,"110,65",
12.09.2022 16:00:00,"110,86",
13.09.2022 16:00:00,"104,32",
14.09.2022 16:00:00,105
15.09.2022 16:00:00,"102,91",
16.09.2022 16:00:00,"102,8",
19.09.2022 16:00:00,"103,07",
20.09.2022 16:00:00,"101,14",
21.09.2022 16:00:00,"99,28",
22.09.2022 16:00:00,"100,14",
23.09.2022 16:00:00,"98,74",
26.09.2022 16:00:00,"98,17",
27.09.2022 16:00:00,"97,5",
28.09.2022 16:00:00,"100,05",
29.09.2022 16:00:00,"97,42",
30.09.2022 16:00:00,"95,65",
03.10.2022 16:00:00,"98,64",
04.10.2022 16:00:00,"101,64",
05.10.2022 16:00:00,"101,43",
06.10.2022 16:00:00,"101,42",
07.10.2022 16:00:00,"98,68",
10.10.2022 16:00:00,"97,86",
11.10.2022 16:00:00,"97,18",
12.10.2022 16:00:00,"97,56",
13.10.2022 16:00:00,"99,06",
14.10.2022 16:00:00,"96,56",
17.10.2022 16:00:00,"99,97",
18.10.2022 16:00:00,"100,77",
19.10.2022 16:00:00,"99,63",
20.10.2022 16:00:00,"99,97",
21.10.2022 16:00:00,"101,13",
24.10.2022 16:00:00,"102,52",
25.10.2022 16:00:00,"104,48",
26.10.2022 16:00:00,"94,93",
27.10.2022 16:00:00,"92,22",
28.10.2022 16:00:00,"96,29",
31.10.2022 16:00:00,"94,51",
01.11.2022 16:00:00,"90,47",
02.11.2022 16:00:00,"86,97",
03.11.2022 16:00:00,"83,43",
04.11.2022 16:00:00,"86,58",
07.11.2022 16:00:00,"88,49",
08.11.2022 16:00:00,"88,9",
09.11.2022 16:00:00,"87,32",
10.11.2022 16:00:00,"93,94",
11.11.2022 16:00:00,"96,41",
14.11.2022 16:00:00,"95,7",
15.11.2022 16:00:00,"98,44",
16.11.2022 16:00:00,"98,85",
17.11.2022 16:00:00,"98,36",
18.11.2022 16:00:00,"97,43",
21.11.2022 16:00:00,"95,6",
22.11.2022 16:00:00,"97,05",
23.11.2022 16:00:00,"98,46",
25.11.2022 13:05:00,"97,46",
28.11.2022 16:00:00,"96,05",
29.11.2022 16:00:00,"95,19",
30.11.2022 16:00:00,"100,99",
01.12.2022 16:00:00,"100,99",
02.12.2022 16:00:00,"100,44",
05.12.2022 16:00:00,"99,48",
06.12.2022 16:00:00,"96,98",
07.12.2022 16:00:00,"94,94",
08.12.2022 16:00:00,"93,71",
09.12.2022 16:00:00,"92,83",
12.12.2022 16:00:00,"93,31",
13.12.2022 16:00:00,"95,63",
14.12.2022 16:00:00,"95,07",
15.12.2022 16:00:00,"90,86",
16.12.2022 16:00:00,"90,26",
19.12.2022 16:00:00,"88,44",
20.12.2022 16:00:00,"89,02",
21.12.2022 16:00:00,"89,58",
22.12.2022 16:00:00,"87,76",
23.12.2022 16:00:00,"89,23",
27.12.2022 16:00:00,"87,39",
28.12.2022 16:00:00,"86,02",
29.12.2022 16:00:00,"88,45",
30.12.2022 16:00:00,"88,23",
03.01.2023 16:00:00,"89,12",
04.01.2023 16:00:00,"88,08",
05.01.2023 16:00:00,"86,2",
06.01.2023 16:00:00,"87,34",
09.01.2023 16:00:00,"88,02",
10.01.2023 16:00:00,"88,42",
11.01.2023 16:00:00,"91,52",
12.01.2023 16:00:00,"91,13",
13.01.2023 16:00:00,"92,12",
17.01.2023 16:00:00,"91,29",
18.01.2023 16:00:00,"91,12",
19.01.2023 16:00:00,"93,05",
20.01.2023 16:00:00,"98,02",
23.01.2023 16:00:00,"99,79",
24.01.2023 16:00:00,"97,7",
25.01.2023 16:00:00,"95,22",
